case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.151253,0.800000,153.342327,20381114.880265,851.901816,0.151253,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,35.423697,50.545340
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.161192,-0.600000,-132.421601,20615493.790286,882.810675,0.161192,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-174.613523,-170.756757
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.176901,1.100000,204.600661,20939200.489675,930.003004,0.176901,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,221.632968,212.725373
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.200881,-0.900000,-179.751871,21352243.416281,998.621503,0.200881,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-158.459742,-173.417389
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.227009,0.400000,256.655184,21724558.055310,1069.396600,0.227009,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,204.525649,198.921507
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.271599,-0.700000,-189.179710,22228063.909120,1182.373187,0.271599,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-269.483620,-265.070075
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.329957,1.600000,263.706692,22718781.032493,1318.533459,0.329957,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,245.715623,252.620052
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.386321,-1.300000,-201.638747,23067956.994765,1440.276765,0.386321,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-104.741053,-108.377195
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.210477,1.040000,124.522969,20357888.881077,1037.691409,0.210477,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2053.867195,130.922917
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.241253,-0.780000,-224.020323,20853397.881022,1120.101615,0.241253,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-711.594780,-305.070419
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.304241,1.430000,446.419387,21601643.541518,1275.483964,0.304241,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1340.391305,518.373140
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.461940,-1.170000,-966.924536,22696257.337952,1611.540894,0.461940,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2394.774555,-1052.493038
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.819564,0.520000,2110.586368,23780759.872237,2221.669861,0.819564,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2495.211479,1138.389802
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.300993,-0.910000,3704.824174,24390804.016523,3221.586239,1.300993,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,3775.533711,1659.077523
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.048658,2.080000,-7587.634054,24810393.894627,4742.271284,2.048658,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-10400.444282,-10524.719611
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.799091,-1.690000,12748.494680,25050878.480013,5794.770309,2.799091,1841.476480,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,6522.592536,9593.525802
