case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.151465,0.800000,3.036138,20380964.574288,16.867435,0.151465,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.701382,1.000784
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.161418,-0.600000,-2.621913,20615623.590200,17.479423,0.161418,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3.457299,-3.380938
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.177149,1.100000,4.051040,20938999.940301,18.413819,0.177149,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4.388274,4.211907
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.201162,-0.900000,-3.559040,21352419.609392,19.772447,0.201162,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3.137465,-3.433621
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.227327,0.400000,5.081706,21724306.482150,21.173776,0.227327,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4.049556,3.938594
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.271979,-0.700000,-3.745709,22228249.343501,23.410683,0.271979,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-5.335702,-5.248317
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.330419,1.600000,5.221324,22718522.547587,26.106621,0.330419,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4.865110,5.001815
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.386862,-1.300000,-3.992395,23068154.641658,28.517107,0.386862,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2.073856,-2.145846
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.210772,1.040000,2.465523,20357766.823925,20.546021,0.210772,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,40.673603,2.592472
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.241590,-0.780000,-4.435544,20853617.466138,22.177722,0.241590,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-14.085970,-6.040243
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.304666,1.430000,8.838988,21601205.961544,25.254252,0.304666,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-26.543036,10.263170
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.462587,-1.170000,-19.144855,22697205.118279,31.908092,0.462587,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-47.419641,-20.839490
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.820710,0.520000,41.789063,23778691.076079,43.988488,0.820710,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,49.409983,22.540403
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.302813,-0.910000,73.354559,24387172.548727,63.786573,1.302813,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,74.764337,32.850085
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.051525,2.080000,-150.233188,24817831.298358,93.895743,2.051525,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-205.924333,-208.386693
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.803007,-1.690000,252.416891,25038382.406140,114.734951,2.803007,36.460757,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,129.125057,189.948811
