case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.149534,0.800000,2.176188,20380963.712407,12.089936,0.149534,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.502724,0.717324
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.159360,-0.600000,-1.879288,20615624.330768,12.528585,0.159360,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2.478061,-2.423328
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.174891,1.100000,2.903631,20938998.790634,13.198324,0.174891,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,3.145348,3.018935
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.198598,-0.900000,-2.550985,21352420.614883,14.172138,0.198598,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2.248816,-2.461089
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.224429,0.400000,3.642374,21724305.039920,15.176557,0.224429,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2.902568,2.823035
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.268512,-0.700000,-2.684782,22228250.400961,16.779887,0.268512,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3.824428,-3.761794
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.326207,1.600000,3.742446,22718521.064497,18.712232,0.326207,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,3.487125,3.585111
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.381930,-1.300000,-2.861597,23068155.767524,20.439977,0.381930,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1.486461,-1.538061
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.208085,1.040000,1.767193,20357766.122908,14.726606,0.208085,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,29.153322,1.858186
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.238510,-0.780000,-3.179229,20853618.719373,15.896147,0.238510,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-10.096273,-4.329416
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.300783,1.430000,6.335450,21601203.454123,18.101287,0.300783,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-19.025053,7.356248
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.456690,-1.170000,-13.722304,22697210.534934,22.870506,0.456690,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-33.988609,-14.936955
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.810248,0.520000,29.952810,23778679.229364,31.529274,0.810248,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,35.415218,16.156105
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.286206,-0.910000,52.577756,24387151.755317,45.719788,1.286206,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,53.588272,23.545694
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.025372,2.080000,-107.681432,24817873.823962,67.300895,2.025372,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-147.598718,-149.363651
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.767275,-1.690000,180.922822,25038310.876339,82.237646,2.767275,26.133683,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,92.551843,136.148077
