case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.149923,0.800000,854.696729,20381816.233336,4748.315162,0.149923,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,197.441163,281.729444
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.159774,-0.600000,-738.089162,20614888.121308,4920.594411,0.159774,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-973.261960,-951.763107
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.175345,1.100000,1140.399518,20940136.286975,5183.634173,0.175345,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,1235.335552,1185.685463
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.199114,-0.900000,-1001.897773,21351421.268611,5566.098739,0.199114,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-883.215772,-966.588727
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.225012,0.400000,1430.540090,21725731.938219,5960.583709,0.225012,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,1139.979654,1108.744902
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.269209,-0.700000,-1054.446496,22227198.639944,6590.290600,0.269209,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1502.048374,-1477.445607
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.327054,1.600000,1469.843659,22719987.166557,7349.218295,0.327054,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,1369.560152,1408.044640
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.382922,-1.300000,-1123.890455,23067034.739658,8027.788967,0.382922,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-583.790415,-604.062954
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.208626,1.040000,694.063906,20358458.420162,5783.865881,0.208626,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,11437.864354,729.430866
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.239130,-0.780000,-1248.640485,20852373.258738,6243.202423,0.239130,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3970.767973,-1700.490804
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.301564,1.430000,2488.244426,21603685.363879,7109.269787,0.301564,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-7466.266020,2889.933883
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.457876,-1.170000,-5389.426750,22691834.831674,8982.377916,0.457876,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-13343.052511,-5865.840056
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.812353,0.520000,11763.948684,23790413.227343,12383.103878,0.812353,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,13900.619614,6344.375818
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.289547,-0.910000,20649.882960,24407749.063862,17956.419965,1.289547,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,21031.197892,9246.313291
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.030634,2.080000,-42291.819472,24775689.691184,26432.387170,2.030634,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-57972.129832,-58662.532669
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.774464,-1.690000,71057.332458,25109187.293164,32298.787481,2.774464,10263.988788,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,36382.534477,53472.896262
