case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.150276,0.800000,0.450569,20380961.987529,2.503162,0.150276,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.104087,0.148518
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.160151,-0.600000,-0.389097,20615625.821748,2.593982,0.160151,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-0.513070,-0.501738
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.175758,1.100000,0.601183,20938996.489053,2.732648,0.175758,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.651229,0.625056
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.199583,-0.900000,-0.528169,21352422.638684,2.934272,0.199583,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-0.465606,-0.509556
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.225542,0.400000,0.754136,21724302.152795,3.142232,0.225542,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.600962,0.584495
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.269844,-0.700000,-0.555871,22228252.531204,3.474193,0.269844,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-0.791829,-0.778861
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.327825,1.600000,0.774855,22718518.098524,3.874276,0.327825,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.721992,0.742280
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.383824,-1.300000,-0.592480,23068158.038536,4.231997,0.383824,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-0.307764,-0.318448
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.209117,1.040000,0.365889,20357764.722636,3.049072,0.209117,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,6.036065,0.384729
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.239693,-0.780000,-0.658244,20853621.241542,3.291219,0.239693,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2.090378,-0.896384
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.302274,1.430000,1.311724,21601198.431888,3.747783,0.302274,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3.939050,1.523074
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.458955,-1.170000,-2.841136,22697221.418367,4.735226,0.458955,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-7.037181,-3.092624
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.814267,0.520000,6.201583,23778655.482155,6.527982,0.814267,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,7.332557,3.345043
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.292585,-0.910000,10.885967,24387110.069907,9.466058,1.292585,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,11.095206,4.875022
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.035418,2.080000,-22.294913,24817959.220527,13.934321,2.035418,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-30.559589,-30.925012
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.781000,-1.690000,37.459184,25038167.426426,17.026902,2.781000,5.410851,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,19.162371,28.188792
