case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.149817,0.800000,0.452596,20380961.989098,2.514425,0.149817,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.104555,0.149187
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.159662,-0.600000,-0.390848,20615625.819509,2.605653,0.159662,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-0.515379,-0.503996
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.175221,1.100000,0.603888,20938996.491221,2.744944,0.175221,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.654159,0.627868
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.198974,-0.900000,-0.530545,21352422.635698,2.947474,0.198974,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-0.467701,-0.511849
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.224853,0.400000,0.757529,21724302.155499,3.156370,0.224853,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.603666,0.587125
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.269020,-0.700000,-0.558372,22228252.527879,3.489825,0.269020,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-0.795392,-0.782365
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.326824,1.600000,0.778342,22718518.101009,3.891708,0.326824,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.725241,0.745619
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.382652,-1.300000,-0.595145,23068158.034698,4.251038,0.382652,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-0.309149,-0.319881
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.208478,1.040000,0.367535,20357764.723644,3.062791,0.208478,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,6.063224,0.386460
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.238961,-0.780000,-0.661206,20853621.237848,3.306028,0.238961,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2.099783,-0.900417
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.301351,1.430000,1.317626,21601198.436867,3.764645,0.301351,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3.956774,1.529927
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.457553,-1.170000,-2.853919,22697221.404182,4.756532,0.457553,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-7.068844,-3.106539
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.811780,0.520000,6.229486,23778655.507572,6.557354,0.811780,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,7.365549,3.360094
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.288638,-0.910000,10.934947,24387110.114940,9.508650,1.288638,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,11.145127,4.896956
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.029203,2.080000,-22.395226,24817959.113998,13.997016,2.029203,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-30.697088,-31.064156
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.772508,-1.690000,37.627727,25038167.586478,17.103512,2.772508,5.435197,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,19.248589,28.315624
