case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.152502,0.800000,8.740714,20380970.279900,48.559523,0.152502,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2.019203,2.881149
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.162523,-0.600000,-7.548205,20615618.665013,50.321369,0.162523,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-9.953191,-9.733355
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.178362,1.100000,11.662507,20939007.552980,53.011393,0.178362,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,12.633367,12.125625
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.202539,-0.900000,-10.246093,21352412.923717,56.922738,0.202539,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-9.032423,-9.885023
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.228883,0.400000,14.629683,21724316.031683,60.957012,0.228883,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,11.658234,11.338788
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.273841,-0.700000,-10.783492,22228242.307580,67.396826,0.273841,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-15.360909,-15.109337
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.332681,1.600000,15.031628,22718532.360152,75.158140,0.332681,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,14.006124,14.399684
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.389510,-1.300000,-11.493674,23068147.143027,82.097668,0.389510,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-5.970406,-6.177659
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.212215,1.040000,7.097973,20357771.457818,59.149774,0.212215,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,117.094080,7.463422
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.243244,-0.780000,-12.769453,20853609.133883,63.847264,0.243244,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-40.552359,-17.389216
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.306752,1.430000,25.446492,21601222.571133,72.704262,0.306752,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-76.414136,29.546611
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.465753,-1.170000,-55.115969,22697169.150332,91.859949,0.465753,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-136.515614,-59.994597
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.826328,0.520000,120.306197,23778769.598830,126.638102,0.826328,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,142.245405,64.891320
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.311731,-0.910000,211.179847,24387310.382933,183.634649,1.311731,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,215.237382,94.571758
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.065567,2.080000,-432.505112,24817549.040477,270.315695,2.065567,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-592.834093,-599.922770
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.822194,-1.690000,726.680950,25038856.689386,330.309523,2.822194,104.966579,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,371.739334,546.842155
