case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.150542,0.800000,0.907253,20380962.444479,5.040294,0.150542,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.209586,0.299052
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.160434,-0.600000,-0.783475,20615625.427654,5.223167,0.160434,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1.033103,-1.010285
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.176069,1.100000,1.210524,20938997.098705,5.502381,0.176069,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,1.311295,1.258594
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.199936,-0.900000,-1.063505,21352422.103701,5.908364,0.199936,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-0.937531,-1.026028
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.225941,0.400000,1.518505,21724302.917563,6.327106,0.225941,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,1.210080,1.176923
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.270321,-0.700000,-1.119285,22228251.968266,6.995534,0.270321,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1.594404,-1.568292
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.328405,1.600000,1.560226,22718518.884474,7.801129,0.328405,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,1.453782,1.494632
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.384503,-1.300000,-1.193000,23068157.438694,8.521426,0.384503,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-0.619706,-0.641218
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.209487,1.040000,0.736743,20357765.093860,6.139521,0.209487,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,12.154038,0.774678
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.240117,-0.780000,-1.325421,20853620.574789,6.627103,0.240117,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-4.209127,-1.804933
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.302809,1.430000,2.641249,21601199.761948,7.546426,0.302809,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-7.931553,3.066818
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.459766,-1.170000,-5.720828,22697218.539487,9.534713,0.459766,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-14.169859,-6.227217
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.815707,0.520000,12.487325,23778661.769338,13.144553,0.815707,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,14.764616,6.735481
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.294871,-0.910000,21.919664,24387121.105890,19.060578,1.294871,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,22.340973,9.816201
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.039017,2.080000,-44.892385,24817936.626655,28.057740,2.039017,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-61.533895,-62.269700
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.785918,-1.690000,75.426717,25038205.398877,34.284871,2.785918,10.895131,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,38.584807,56.760126
