case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.150701,0.800000,2.805510,20380964.342895,15.586168,0.150701,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.648104,0.924764
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.160604,-0.600000,-2.422750,20615623.788548,16.151668,0.160604,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3.194679,-3.124118
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.176255,1.100000,3.743319,20938999.631687,17.015086,0.176255,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4.054936,3.891966
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.200148,-0.900000,-3.288692,21352419.878726,18.270512,0.200148,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2.899140,-3.172800
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.226180,0.400000,4.695695,21724306.094992,19.565394,0.226180,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,3.741948,3.639415
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.270607,-0.700000,-3.461181,22228249.626657,21.632384,0.270607,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-4.930396,-4.849649
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.328752,1.600000,4.824707,22718522.149303,24.123536,0.328752,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4.495551,4.621872
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.384910,-1.300000,-3.689129,23068154.942972,26.350919,0.384910,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1.916324,-1.982846
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.209709,1.040000,2.278239,20357766.635578,18.985324,0.209709,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,37.584005,2.395546
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.240371,-0.780000,-4.098616,20853617.801848,20.493080,0.240371,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-13.015980,-5.581420
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.303129,1.430000,8.167570,21601205.288589,23.335913,0.303129,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-24.526806,9.483569
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.460253,-1.170000,-17.690593,22697206.570208,29.484321,0.460253,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-43.817602,-19.256502
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.816570,0.520000,38.614724,23778687.897599,40.647078,0.816570,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,45.656758,20.828212
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.296241,-0.910000,67.782472,24387166.970068,58.941280,1.296241,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,69.085177,30.354760
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.041175,2.080000,-138.821323,24817842.699874,86.763327,2.041175,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-190.282110,-192.557429
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.788866,-1.690000,233.243049,25038363.218157,106.019568,2.788866,33.691161,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,119.316558,175.520107
