frequency_hz,case_a_ls_position_error_3d_m,case_a_pdop,case_a_wls_position_error_3d_m,case_b_ls_position_error_3d_m,case_b_pdop,case_b_wls_position_error_3d_m,effective_pseudorange_bias_m,effective_pseudorange_rmse_m,effective_pseudorange_sigma_100ms_m,effective_pseudorange_sigma_1s_m,experiments_A_dops_GDOP,experiments_A_dops_HDOP,experiments_A_dops_PDOP,experiments_A_dops_TDOP,experiments_A_dops_VDOP,experiments_A_ls_clock_bias_m,experiments_A_ls_clock_bias_s,experiments_A_ls_converged,experiments_A_ls_enu_error_m_east,experiments_A_ls_enu_error_m_north,experiments_A_ls_enu_error_m_up,experiments_A_ls_iterations,experiments_A_ls_position_error_3d_m,experiments_A_ls_residual_rms_m,experiments_A_num_satellites,experiments_A_wls_clock_bias_m,experiments_A_wls_clock_bias_s,experiments_A_wls_converged,experiments_A_wls_enu_error_m_east,experiments_A_wls_enu_error_m_north,experiments_A_wls_enu_error_m_up,experiments_A_wls_iterations,experiments_A_wls_position_error_3d_m,experiments_A_wls_weighted_residual_rms_m,experiments_B_dops_GDOP,experiments_B_dops_HDOP,experiments_B_dops_PDOP,experiments_B_dops_TDOP,experiments_B_dops_VDOP,experiments_B_ls_clock_bias_m,experiments_B_ls_clock_bias_s,experiments_B_ls_converged,experiments_B_ls_enu_error_m_east,experiments_B_ls_enu_error_m_north,experiments_B_ls_enu_error_m_up,experiments_B_ls_iterations,experiments_B_ls_position_error_3d_m,experiments_B_ls_residual_rms_m,experiments_B_num_satellites,experiments_B_wls_clock_bias_m,experiments_B_wls_clock_bias_s,experiments_B_wls_converged,experiments_B_wls_enu_error_m_east,experiments_B_wls_enu_error_m_north,experiments_B_wls_enu_error_m_up,experiments_B_wls_iterations,experiments_B_wls_position_error_3d_m,experiments_B_wls_weighted_residual_rms_m,legacy_effective_pseudorange_bias_m,legacy_effective_pseudorange_rmse_m,legacy_effective_pseudorange_sigma_100ms_m,legacy_effective_pseudorange_sigma_1s_m,legacy_tau_g_median_m,legacy_tau_g_span_m,monte_carlo_ls_mean_m,monte_carlo_ls_p90_m,monte_carlo_num_runs,monte_carlo_stats_LS_mean_m,monte_carlo_stats_LS_p90_m,monte_carlo_stats_LS_std_m,monte_carlo_stats_WLS_mean_m,monte_carlo_stats_WLS_p90_m,monte_carlo_stats_WLS_std_m,monte_carlo_wls_mean_m,monte_carlo_wls_p90_m,tau_g_median_m,tau_g_span_m
19000000000.0,81.45346227553645,3.5558515649063316,70.94052699427968,1534.4251220908334,2.1040175018509704,427.8236938439661,-98.56860018171938,281.1215432757924,319.3443096634555,267.8145905444426,4.324801489031356,1.4279257363997166,3.5558515649063316,2.4616717018889873,3.2565485476151177,65.20116478937476,2.1748767538833401e-07,1.0,25.994985707836967,2.674876820759545,-77.14773015919104,3.0,81.45346227553645,27.774530123026675,8.0,72.79312532437802,2.4281172985471846e-07,1.0,22.2650697009741,4.367003335089394,-67.21424196781668,3.0,70.94052699427968,0.1770025679588801,2.334571724045933,1.1512697647243388,2.1040175018509704,1.0116004579969313,1.7610984006939427,1052.0510181450832,3.509264459698593e-06,1.0,-599.8432927618411,-296.7670319348751,1380.7888354808877,3.0,1534.4251220908334,696.4255292764506,8.0,472.870447212376,1.5773260287034173e-06,1.0,66.29054030610604,-143.80128840757678,397.44165198496887,3.0,427.8236938439661,1.0533223618774301,-98.56860018171938,281.1215432757924,319.3443096634555,267.8145905444426,0.14679063030010583,0.04647270334885903,893.9340043379178,1666.8171159654241,120.0,893.9340043379178,1666.8171159654241,582.3057855692014,642.4529538430919,1115.1061930796016,348.39926664616064,642.4529538430919,1115.1061930796016,0.14679063030010583,0.04647270334885903
19500000000.0,32.95437970069289,3.5558515649063316,28.70107436273482,620.8173688724241,2.1040175018509704,173.08957553820636,-21.887313434726234,108.20996297090392,191.0049023966354,108.3524103760749,4.324801489031356,1.4279257363997166,3.5558515649063316,2.4616717018889873,3.2565485476151177,97.82954871948752,3.263242490225939e-07,1.0,10.517029972622584,1.0822004111356105,-31.21237037269896,3.0,32.95437970069289,11.237017836291153,8.0,100.90108704662933,3.3656979805218894e-07,1.0,9.007986711902864,1.7668000802980346,-27.193496694056726,3.0,28.70107436273482,0.17700256864442304,2.334571724045933,1.1512697647243388,2.1040175018509704,1.0116004579969313,1.7610984006939427,497.107446364418,1.65817195562811e-06,1.0,-242.69418587658942,-120.06891840909707,558.6565961907625,3.0,620.8173688724241,281.7592807562161,8.0,262.7652215393982,8.764904337233134e-07,1.0,26.81977371381652,-58.179262266604184,160.79761919894773,3.0,173.08957553820636,1.0533224240164887,-21.887313434726234,108.20996297090392,191.0049023966354,108.3524103760749,0.1464031434664903,0.04488052763457917,334.1353198669324,606.6413275848295,120.0,334.1353198669324,606.6413275848295,206.3024208138377,239.2334809912878,435.1312447047251,140.42522317409475,239.2334809912878,435.1312447047251,0.1464031434664903,0.04488052763457917
20000000000.0,19.468564092893168,3.5558515649063316,16.955826969954366,366.7656795658915,2.1040175018509704,102.25684397868531,15.522123588670594,64.13397099860296,164.28379751571973,64.01173016142062,4.324801489031356,1.4279257363997166,3.5558515649063316,2.4616717018889873,3.2565485476151177,106.90229496010022,3.56587672929718e-07,1.0,6.213179118812904,0.6393351224282695,-18.43943176125192,3.0,19.468564092893168,6.638532120216751,8.0,108.71687560648363,3.626404624444676e-07,1.0,5.321677359928345,1.04377832122309,-16.06519047904514,3.0,16.955826969954366,0.1770025688306295,2.334571724045933,1.1512697647243388,2.1040175018509704,1.0116004579969313,1.7610984006939427,342.78808401439346,1.1434179708896928e-06,1.0,-143.37886891680245,-70.93401387493286,330.04231445552466,3.0,366.7656795658915,166.45582496366703,8.0,204.34205704571193,6.816117336938207e-07,1.0,15.844402912075505,-34.370789002231184,94.99508355807214,3.0,102.25684397868531,1.0533224412895026,15.522123588670594,64.13397099860296,164.28379751571973,64.01173016142062,0.14609024046289232,0.043233460862591666,199.42914819852083,370.6928352844907,120.0,199.42914819852083,370.6928352844907,136.32541646626257,144.53098221282636,276.5823440239243,91.31813074553334,144.53098221282636,276.5823440239243,0.14609024046289232,0.043233460862591666
20500000000.0,25.85485688745069,3.5558515649063316,22.51786301769889,487.0740455718246,2.1040175018509704,135.80015762579004,-40.85814161291249,93.48767496850442,193.60480697395045,85.00954346927142,4.324801489031356,1.4279257363997166,3.5558515649063316,2.4616717018889873,3.2565485476151177,102.60583947705905,3.422562400721203e-07,1.0,8.251294711947544,0.8490567880928636,-24.48813718553815,3.0,25.85485688745069,8.816174509436921,8.0,105.01566002585737,3.5029453618161857e-07,1.0,7.067352383498963,1.386169861987757,-21.335070149521883,3.0,22.51786301769889,0.17700256875503204,2.334571724045933,1.1512697647243388,2.1040175018509704,1.0116004579969313,1.7610984006939427,415.86752638309923,1.3871847516027212e-06,1.0,-190.41054682147424,-94.20224599243537,438.3045589300113,3.0,487.0740455718246,221.05850081335691,8.0,232.00874708139077,7.738978779826101e-07,1.0,21.04185871339547,-45.6454482506512,126.15631592224008,3.0,135.80015762579004,1.0533224331107258,-40.85814161291249,93.48767496850442,193.60480697395045,85.00954346927142,0.14575716011824974,0.039625683450942445,251.2569494656127,444.1374403524513,120.0,251.2569494656127,444.1374403524513,159.5747956604992,180.94503459190068,313.1660639667071,94.55459527679754,180.94503459190068,313.1660639667071,0.14575716011824974,0.039625683450942445
21000000000.0,11.612474792722244,3.5558515649063316,10.113695267803523,218.76705097694852,2.1040175018509704,60.99351345788392,-2.219125590076055,37.36800225027526,150.50054920295747,38.181285908741444,4.324801489031356,1.4279257363997166,3.5558515649063316,2.4616717018889873,3.2565485476151177,112.18757238768724,3.742174607597608e-07,1.0,3.705994126199224,0.3813462466468965,-10.998625068087135,3.0,11.612474792722244,3.9597069614069773,8.0,113.26992028600345,3.778277847336755e-07,1.0,3.174237498781095,0.6225857646328152,-9.582454551783686,3.0,10.113695267803523,0.17700256897318892,2.334571724045933,1.1512697647243388,2.1040175018509704,1.0116004579969313,1.7610984006939427,252.8881814888174,8.435441744462344e-07,1.0,-85.5222119386394,-42.310410424671424,196.86239617552434,3.0,218.76705097694852,99.28642048441566,8.0,170.30783483265753,5.680857883111173e-07,1.0,9.450759998911613,-20.501265188743567,56.662067955916065,3.0,60.99351345788392,1.0533224513533654,-2.219125590076055,37.36800225027526,150.50054920295747,38.181285908741444,0.14543566704645347,0.03509345864365618,130.15490363443047,236.82697990394618,120.0,130.15490363443047,236.82697990394618,76.97494078581195,91.81450395618135,170.4413383448255,52.78986479188681,91.81450395618135,170.4413383448255,0.14543566704645347,0.03509345864365618
21500000000.0,31.924609451451786,3.5558515649063316,27.804213129528996,601.418274006686,2.1040175018509704,167.68083096741864,-28.983729679701504,106.93830138285622,188.3450557532669,104.96657935863695,4.324801489031356,1.4279257363997166,3.5558515649063316,2.4616717018889873,3.2565485476151177,98.52233931884095,3.2863514971694503e-07,1.0,10.188390024765411,1.0483834431533061,-30.237035064422358,3.0,31.924609451451786,10.885879886705036,8.0,101.49789688369691,3.38560541385257e-07,1.0,8.726501954145158,1.7115905109038185,-26.343744785424057,3.0,27.804213129528996,0.17700256866932026,2.334571724045933,1.1512697647243388,2.1040175018509704,1.0116004579969313,1.7610984006939427,485.3238479258769,1.6188661021148068e-06,1.0,-235.11059775171475,-116.31702647130075,541.1998674121118,3.0,601.418274006686,272.95476537755655,8.0,258.3040667955118,8.616096232664792e-07,1.0,25.981699779085364,-56.36126094190007,155.77297780922254,3.0,167.68083096741864,1.0533224253333873,-28.983729679701504,106.93830138285622,188.3450557532669,104.96657935863695,0.1451532814607685,0.035775588706488476,325.66226424578986,594.3797751165356,120.0,325.66226424578986,594.3797751165356,213.28526375444133,233.65182629774617,397.82498366737127,125.05303162307467,233.65182629774617,397.82498366737127,0.1451532814607685,0.035775588706488476
22000000000.0,9.774868295619516,3.5558515649063316,8.51326200712555,184.14867333728313,2.1040175018509704,51.34165633457115,-6.546644495292824,32.3139229697324,157.01687582855882,32.139321895740935,4.324801489031356,1.4279257363997166,3.5558515649063316,2.4616717018889873,3.2565485476151177,113.42384377646192,3.783412182319207e-07,1.0,3.1195421276831845,0.32100043592560573,-9.258156718831943,3.0,9.774868295619516,3.3331066172187027,8.0,114.3349162982602,3.813802290458561e-07,1.0,2.671932922215829,0.5240652042689778,-8.066087039130004,3.0,8.51326200712555,0.17700256903649897,2.334571724045933,1.1512697647243388,2.1040175018509704,1.0116004579969313,1.7610984006939427,231.85961379236366,7.734004228764276e-07,1.0,-71.9889328806738,-35.61506967824074,165.7102720002514,3.0,184.14867333728313,83.57492238080779,8.0,162.34692606738028,5.415310550186699e-07,1.0,7.95523224333572,-17.257062148684593,47.69563670953811,3.0,51.34165633457115,1.0533224537025896,-6.546644495292824,32.3139229697324,157.01687582855882,32.139321895740935,0.14488263248466357,0.03591633012081161,104.53715552386258,183.941635842626,120.0,104.53715552386258,183.941635842626,65.00202578557476,75.54255044287211,128.07116314259432,43.25447107277755,75.54255044287211,128.07116314259432,0.14488263248466357,0.03591633012081161
22500000000.0,19.280725681071267,3.5558515649063316,16.792232195478967,363.2270640164609,2.1040175018509704,101.27024223608365,-25.391096310294596,67.50951170892598,165.353170911279,63.3941266596871,4.324801489031356,1.4279257363997166,3.5558515649063316,2.4616717018889873,3.2565485476151177,107.02866550432988,3.570091996921746e-07,1.0,6.153232542404747,0.6331666301531551,-18.26152272090892,3.0,19.280725681071267,6.574481660296249,8.0,108.8257385244315,3.630035900517267e-07,1.0,5.270332258230689,1.0337076463539596,-15.910188826553966,3.0,16.792232195478967,0.1770025688332883,2.334571724045933,1.1512697647243388,2.1040175018509704,1.0116004579969313,1.7610984006939427,340.6386022621664,1.1362480715314272e-06,1.0,-141.99553033981437,-70.24962883978985,326.8580105265967,3.0,363.2270640164609,164.84981033200592,8.0,203.52830281160718,6.788973417456925e-07,1.0,15.691531463338235,-34.039170122344295,94.07854537710621,3.0,101.27024223608365,1.0533224415373315,-25.391096310294596,67.50951170892598,165.353170911279,63.3941266596871,0.1446362565907477,0.035813853040689625,188.2906627788897,368.87272800009356,120.0,188.2906627788897,368.87272800009356,124.21747089533464,142.06214447840983,275.99878356932743,85.02146980278756,142.06214447840983,275.99878356932743,0.1446362565907477,0.035813853040689625
23000000000.0,20.106526021306042,3.5558515649063316,17.511449376279113,378.78399190962057,2.1040175018509704,105.60767239556036,-22.380825617683957,68.78709914675676,164.75570693749896,66.10931768387111,4.324801489031356,1.4279257363997166,3.5558515649063316,2.4616717018889873,3.2565485476151177,106.47309842787355,3.5515602740037426e-07,1.0,6.416777696010834,0.6602853738094977,-19.043670231091696,3.0,20.106526021306042,6.856068844449269,8.0,108.3471408392388,3.614071600134744e-07,1.0,5.496062445861648,1.077981698634936,-16.59162777748415,3.0,17.511449376279113,0.17700256886430096,2.334571724045933,1.1512697647243388,2.1040175018509704,1.0116004579969313,1.7610984006939427,350.0884350629294,1.1677693208110306e-06,1.0,-148.0771450169612,-73.2584127960799,340.85726720316893,3.0,378.78399190962057,171.91038658981176,8.0,207.10583759581567,6.908307132790367e-07,1.0,16.363605361984035,-35.49707731143947,98.10795273937245,3.0,105.60767239556036,1.0533224404784325,-22.380825617683957,68.78709914675676,164.75570693749896,66.10931768387111,0.14438201067253936,0.03784514143232984,206.23468229709906,375.07780200427504,120.0,206.23468229709906,375.07780200427504,139.85639631307035,147.98292531831527,260.6374288086912,91.37051836356373,147.98292531831527,260.6374288086912,0.14438201067253936,0.03784514143232984
23500000000.0,11.089192144755035,3.5558515649063316,9.657950830947383,208.90902094706146,2.1040175018509704,58.245020450461325,-4.018816052187693,35.933180432605,144.9435266962952,36.46075715889271,4.324801489031356,1.4279257363997166,3.5558515649063316,2.4616717018889873,3.2565485476151177,112.53961695382293,3.753917550314856e-07,1.0,3.5389941967709686,0.3641619825987896,-10.503003786962466,3.0,11.089192144755035,3.7812742694078083,8.0,113.57319192358115,3.788393900275542e-07,1.0,3.0311996590106696,0.5945307348864742,-9.150648943407576,3.0,9.657950830947383,0.17700256894560557,2.334571724045933,1.1512697647243388,2.1040175018509704,1.0116004579969313,1.7610984006939427,246.9000280286861,8.235698445378706e-07,1.0,-81.66843680188421,-40.403825314137165,187.99142630285323,3.0,208.90902094706146,94.81236445314056,8.0,168.04086171318434,5.605239799367613e-07,1.0,9.024888768251826,-19.57743575026576,54.108758990015254,3.0,58.245020450461325,1.053322452031036,-4.018816052187693,35.933180432605,144.9435266962952,36.46075715889271,0.1441664566646948,0.035498920242752974,113.66033509609524,201.19931920149006,120.0,113.66033509609524,201.19931920149006,64.96584627676734,76.46707268614377,126.4207694795876,42.55261632044392,76.46707268614377,126.4207694795876,0.1441664566646948,0.035498920242752974
