case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.149453,0.800000,1.746582,20380963.282719,9.703233,0.149453,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.403480,0.575715
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.159273,-0.600000,-1.508293,20615624.701675,10.055288,0.159273,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1.988861,-1.944933
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.174795,1.100000,2.330419,20938998.217326,10.592812,0.174795,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2.524417,2.422960
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.198490,-0.900000,-2.047389,21352421.118371,11.374383,0.198490,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1.804872,-1.975240
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.224306,0.400000,2.923324,21724304.320748,12.180517,0.224306,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2.329565,2.265733
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.268365,-0.700000,-2.154773,22228250.930824,13.467330,0.268365,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3.069439,-3.019169
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.326029,1.600000,3.003641,22718520.325514,15.018207,0.326029,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2.798724,2.877366
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.381722,-1.300000,-2.296682,23068156.332230,16.404873,0.381722,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1.193015,-1.234429
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.207971,1.040000,1.418327,20357765.773929,11.819392,0.207971,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,23.398109,1.491358
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.238380,-0.780000,-2.551610,20853619.346862,12.758051,0.238380,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-8.103139,-3.474736
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.300619,1.430000,5.084754,21601202.203263,14.527869,0.300619,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-15.269279,5.904033
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.456441,-1.170000,-11.013352,22697213.243637,18.355586,0.456441,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-27.278845,-11.988217
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.809806,0.520000,24.039756,23778673.315868,25.305006,0.809806,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,28.423826,12.966692
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.285504,-0.910000,42.198258,24387141.375117,36.694138,1.285504,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,43.009302,18.897485
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.024268,2.080000,-86.423789,24817895.080501,54.014868,2.024268,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-118.460908,-119.877424
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.765766,-1.690000,145.206425,25038275.158433,66.002920,2.765766,20.974572,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,74.280934,109.270766
