case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.150701,0.800000,289.787721,20381251.325106,1609.931782,0.150701,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,66.943838,95.521090
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.160604,-0.600000,-250.251544,20615375.959755,1668.343625,0.160604,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-329.986498,-322.697809
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.176255,1.100000,386.656186,20939382.544553,1757.528116,0.176255,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,418.844104,402.010377
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.200148,-0.900000,-339.696716,21352083.470702,1887.203978,0.200148,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-299.458373,-327.725622
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.226180,0.400000,485.029295,21724786.428592,2020.955397,0.226180,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,386.514311,375.923653
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.270607,-0.700000,-357.513532,22227895.574306,2234.459577,0.270607,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-509.272944,-500.932013
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.328752,1.600000,498.355299,22719015.679895,2491.776494,0.328752,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,464.355271,477.403370
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.384910,-1.300000,-381.058734,23067777.573367,2721.848099,0.384910,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-197.939709,-204.811684
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.209709,1.040000,235.324637,20357999.681976,1961.038639,0.209709,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,3880.761272,247.399189
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.240371,-0.780000,-423.355639,20853198.544824,2116.778196,0.240371,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1345.074770,-576.531081
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.303129,1.430000,843.647409,21602040.768428,2410.421168,0.303129,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2532.768456,979.668151
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.460253,-1.170000,-1827.302762,22695396.958039,3045.504604,0.460253,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-4525.343793,-1988.976144
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.816570,0.520000,3988.605268,23782637.888144,4198.531861,0.816570,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4715.001843,2151.289163
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.296241,-0.910000,7001.410340,24394100.597936,6088.182904,1.296241,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,7134.193239,3135.272225
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.041175,2.080000,-14339.179680,24803642.341517,8961.987300,2.041175,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-19655.007116,-19889.713107
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.788866,-1.690000,24092.220918,25062222.196026,10951.009508,2.788866,3480.038960,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,12328.237781,18129.976584
