case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.149716,0.800000,3.788727,20380965.325127,21.048484,0.149716,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.875239,1.248855
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.159554,-0.600000,-3.271825,20615622.938424,21.812169,0.159554,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-4.314284,-4.218995
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.175103,1.100000,5.055200,20939000.942415,22.978181,0.175103,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,5.476026,5.255942
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.198839,-0.900000,-4.441245,21352418.724865,24.673582,0.198839,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3.915171,-4.284737
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.224701,0.400000,6.341344,21724307.739163,26.422268,0.224701,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,5.053348,4.914881
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.268838,-0.700000,-4.674184,22228248.411885,29.213653,0.268838,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-6.658300,-6.549254
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.326604,1.600000,6.515570,22718523.838018,32.577852,0.326604,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,6.071058,6.241650
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.382394,-1.300000,-4.982018,23068153.647567,35.585842,0.382394,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2.587917,-2.677752
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.208338,1.040000,3.076669,20357767.432638,25.638907,0.208338,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,50.755606,3.235085
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.238800,-0.780000,-5.535014,20853616.363879,27.675069,0.238800,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-17.577579,-7.537481
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.301148,1.430000,11.029970,21601208.149008,31.514200,0.301148,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-33.122422,12.807177
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.457245,-1.170000,-23.890425,22697200.367368,39.817374,0.457245,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-59.173856,-26.005118
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.811233,0.520000,52.147611,23778701.425150,54.892222,0.811233,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,61.657547,28.127647
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.287769,-0.910000,91.537467,24387190.716591,79.597797,1.287769,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,93.296636,40.992860
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.027835,2.080000,-187.472540,24817794.035316,117.170338,2.027835,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-256.968250,-260.040961
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.770639,-1.690000,314.985233,25038444.942114,143.175106,2.770639,45.498540,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,161.132318,237.032756
