case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.151691,0.800000,5.505016,20380967.043391,30.583420,0.151691,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,1.271721,1.814585
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.161659,-0.600000,-4.753958,20615621.458396,31.693053,0.161659,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-6.268649,-6.130194
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.177414,1.100000,7.345198,20939003.234725,33.387265,0.177414,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,7.956659,7.636876
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.201463,-0.900000,-6.453123,21352416.715611,35.850681,0.201463,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-5.688737,-6.225716
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.227666,0.400000,9.213965,21724310.614748,38.391519,0.227666,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,7.342508,7.141316
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.272386,-0.700000,-6.791584,22228246.298033,42.447398,0.272386,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-9.674500,-9.516057
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.330913,1.600000,9.467115,22718526.793872,47.335575,0.330913,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,8.821240,9.069109
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.387440,-1.300000,-7.238865,23068151.395766,51.706180,0.387440,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3.760240,-3.890770
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.211087,1.040000,4.470396,20357768.829113,37.253297,0.211087,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,73.747671,4.700569
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.241951,-0.780000,-8.042368,20853613.859676,40.211838,0.241951,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-25.540270,-10.951952
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.305122,1.430000,16.026532,21601213.149543,45.790090,0.305122,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-48.126759,18.608821
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.463278,-1.170000,-34.712755,22697189.551072,57.854591,0.463278,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-85.979455,-37.785394
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.821937,0.520000,75.770408,23778725.058651,79.758324,0.821937,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,89.588220,40.869421
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.304761,-0.910000,133.003816,24387232.199932,115.655492,1.304761,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,135.559685,59.562554
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.054592,2.080000,-272.397348,24817709.137266,170.248343,2.054592,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-373.374558,-377.839166
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.807198,-1.690000,457.673119,25038587.666559,208.033236,2.807198,66.109318,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,234.125467,344.408286
