case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.152217,0.800000,164.411354,20381125.950256,913.396410,0.152217,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,37.980750,54.193961
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.162220,-0.600000,-141.980464,20615484.232451,946.536427,0.162220,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-187.218025,-183.082852
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.178029,1.100000,219.369774,20939215.259916,997.135338,0.178029,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,237.631565,228.080971
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.202162,-0.900000,-192.727272,21352230.442160,1070.707068,0.202162,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-169.898157,-185.935530
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.228456,0.400000,275.181857,21724576.583430,1146.591070,0.228456,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,219.289342,213.280670
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.273330,-0.700000,-202.835661,22228050.254900,1267.722881,0.273330,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-288.936330,-284.204185
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.332060,1.600000,282.742378,22718800.070282,1413.711891,0.332060,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,263.452607,270.855435
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.388784,-1.300000,-216.194055,23067942.441920,1544.243247,0.388784,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-112.301753,-116.200387
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.211819,1.040000,133.511669,20357897.871118,1112.597238,0.211819,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2202.095575,140.372670
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.242790,-0.780000,-240.191246,20853381.711636,1200.956231,0.242790,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-762.974948,-327.092236
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.306180,1.430000,478.644203,21601675.768273,1367.554865,0.306180,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1437.133043,555.793871
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.464885,-1.170000,-1036.722054,22696187.543379,1727.870089,0.464885,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2567.626670,-1128.465724
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.824787,0.520000,2262.939196,23780912.230289,2382.041259,0.824787,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2675.306799,1220.562240
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.309285,-0.910000,3972.257173,24391071.457814,3454.136673,1.309285,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4048.032008,1778.835045
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.061716,2.080000,-8135.347963,24809846.193775,5084.592477,2.061716,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-11151.208150,-11284.447366
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.816931,-1.690000,13668.745684,25051798.748857,6213.066220,2.816931,1974.403592,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,6993.508428,10286.037198
