case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.150404,0.800000,381.275355,20381342.812444,2118.196419,0.150404,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,88.078226,125.677684
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.160287,-0.600000,-329.257382,20615296.953601,2195.049213,0.160287,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-434.165361,-424.575471
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.175908,1.100000,508.725747,20939504.613767,2312.389757,0.175908,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,551.075671,528.927378
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.199754,-0.900000,-446.940905,21351976.226119,2483.005027,0.199754,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-393.998837,-431.190350
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.225735,0.400000,638.155808,21724939.554660,2658.982531,0.225735,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,508.538979,494.604877
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.270074,-0.700000,-470.382592,22227782.704714,2939.891198,0.270074,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-670.053628,-659.079264
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.328105,1.600000,655.688906,22719173.012855,3278.444532,0.328105,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,610.954572,628.122071
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.384153,-1.300000,-501.361148,23067657.270196,3581.151054,0.384153,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-260.429623,-269.471439
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.209296,1.040000,309.617965,20358073.974892,2580.149712,0.209296,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,5105.361247,325.486771
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.239898,-0.780000,-557.011427,20853064.888564,2785.057134,0.239898,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1769.984075,-758.550734
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.302533,1.430000,1109.991703,21602307.112126,3171.404865,0.302533,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3332.099719,1288.991919
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.459347,-1.170000,-2404.192657,22694820.067239,4006.987761,0.459347,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-5953.735668,-2616.876590
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.814963,0.520000,5247.830679,23783897.111948,5524.032294,0.814963,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,6203.138923,2830.419118
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.293690,-0.910000,9211.795480,24396310.980525,8010.256939,1.293690,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,9385.753581,4125.035965
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.037158,2.080000,-18866.140414,24799115.376766,11791.337758,2.037158,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-25860.339897,-26169.011076
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.783378,-1.690000,31698.272345,25069828.241964,14408.305611,2.783378,4578.707090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,16221.905608,23853.752710
