case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.150884,0.800000,177.552653,20381139.090221,986.403628,0.150884,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,41.016518,58.525654
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.160799,-0.600000,-153.328876,20615472.882618,1022.192507,0.160799,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-202.182264,-197.716561
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.176469,1.100000,236.903867,20939232.792448,1076.835758,0.176469,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,256.625317,246.311346
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.200391,-0.900000,-208.131846,21352215.035815,1156.288031,0.200391,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-183.477996,-200.797235
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.226454,0.400000,297.176975,21724598.576547,1238.237395,0.226454,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,236.816999,230.328062
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.270936,-0.700000,-219.048192,22228034.039975,1369.051197,0.270936,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-312.030856,-306.920463
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.329151,1.600000,305.341804,22718822.666799,1526.709020,0.329151,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,284.510193,292.504727
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.385378,-1.300000,-233.474314,23067925.158255,1667.673668,0.385378,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-121.277911,-125.488182
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.209963,1.040000,144.183175,20357908.540769,1201.526456,0.209963,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2378.069049,151.591384
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.240663,-0.780000,-259.389586,20853362.511169,1296.947930,0.240663,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-823.976567,-353.236887
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.303498,1.430000,516.901942,21601714.023329,1476.862692,0.303498,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1551.983615,600.220608
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.460812,-1.170000,-1119.586615,22696104.674745,1865.977692,0.460812,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2772.836452,-1218.661251
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.817562,0.520000,2443.814546,23781093.098413,2572.436364,0.817562,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2889.114618,1318.118072
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.297815,-0.910000,4289.757267,24391388.946436,3730.223710,1.297815,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4371.538896,1921.012259
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.043654,2.080000,-8785.601364,24809195.922312,5491.000852,2.043654,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-12042.526455,-12186.406508
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.792253,-1.690000,14761.280189,25052891.258684,6709.672813,2.792253,2132.216467,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,7552.600526,11108.196503
