case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.149453,0.800000,424.400949,20381385.937086,2357.783048,0.149453,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,98.040562,139.892957
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.159273,-0.600000,-366.499285,20615259.710683,2443.328568,0.159273,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-483.273407,-472.598753
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.174795,1.100000,566.267099,20939562.154007,2573.941359,0.174795,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,613.407223,588.753729
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.198490,-0.900000,-497.493849,21351925.671911,2763.854715,0.198490,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-438.563436,-479.961706
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.224306,0.400000,710.336837,21725011.734261,2959.736822,0.224306,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,566.059152,550.549028
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.268365,-0.700000,-523.586996,22227729.498600,3272.418727,0.268365,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-745.842745,-733.627005
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.326029,1.600000,729.853084,22719247.174956,3649.265418,0.326029,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,680.058744,699.168060
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.381722,-1.300000,-558.069499,23067600.559414,3986.210707,0.381722,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-289.886093,-299.950785
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.207971,1.040000,344.638478,20358108.994080,2871.987318,0.207971,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,5682.518906,362.292871
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.238380,-0.780000,-620.014314,20853001.884159,3100.071570,0.238380,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1970.322045,-844.352377
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.300619,1.430000,1235.541519,21602432.660027,3530.118624,0.300619,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3708.843488,1434.807619
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.456441,-1.170000,-2676.127973,22694548.129016,4460.213288,0.456441,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-6627.005950,-2912.852242
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.809806,0.520000,5841.406444,23784490.682556,6148.848888,0.809806,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,6904.550252,3150.541155
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.285504,-0.910000,10253.730497,24397352.907356,8916.287389,1.285504,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,10446.973829,4591.582529
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.024268,2.080000,-21000.066680,24796981.437610,13125.041675,2.024268,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-28785.442418,-29128.957347
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.765766,-1.690000,35283.625494,25073413.577502,16038.011588,2.765766,5096.599097,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,18057.570915,26551.842321
