case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.150404,0.800000,3.403738,20380964.940826,18.909653,0.150404,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.786302,1.121954
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.160287,-0.600000,-2.939361,20615623.271622,19.595737,0.160287,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3.875890,-3.790284
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.175908,1.100000,4.541518,20939000.429539,20.643264,0.175908,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4.919583,4.721862
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.199754,-0.900000,-3.989950,21352419.177074,22.166388,0.199754,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3.517332,-3.849345
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.225735,0.400000,5.696972,21724307.095824,23.737382,0.225735,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4.539855,4.415458
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.270074,-0.700000,-4.199220,22228248.888086,26.245122,0.270074,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-5.981720,-5.883755
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.328105,1.600000,5.853494,22718523.177443,29.267470,0.328105,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,5.454151,5.607408
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.384153,-1.300000,-4.475773,23068154.155571,31.969804,0.384153,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2.324947,-2.405654
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.209296,1.040000,2.764035,20357767.120961,23.033623,0.209296,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,45.598123,2.906354
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.239898,-0.780000,-4.972576,20853616.927414,24.862881,0.239898,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-15.791432,-6.771564
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.302533,1.430000,9.909165,21601207.029588,28.311901,0.302533,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-29.756714,11.505781
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.459347,-1.170000,-21.462811,22697202.797084,35.771352,0.459347,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-53.160945,-23.362623
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.814963,0.520000,46.848658,23778696.129926,49.314377,0.814963,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,55.392262,25.269472
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.293690,-0.910000,82.235933,24387181.420978,71.509507,1.293690,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,83.816374,36.827394
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.037158,2.080000,-168.422613,24817813.094567,105.264133,2.037158,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-230.856547,-233.617030
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.783378,-1.690000,282.978168,25038412.947788,128.626440,2.783378,40.875229,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,144.758880,212.946791
