case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.151253,0.800000,2.566779,20380964.104717,14.259882,0.151253,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,0.592955,0.846072
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.161192,-0.600000,-2.216589,20615623.995298,14.777262,0.161192,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2.922832,-2.858276
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.176901,1.100000,3.424786,20938999.313800,15.567209,0.176901,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,3.709887,3.560784
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.200881,-0.900000,-3.008845,21352420.159307,16.715806,0.200881,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2.652441,-2.902814
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.227009,0.400000,4.296120,21724305.696247,17.900502,0.227009,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,3.423531,3.329723
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.271599,-0.700000,-3.166657,22228249.922174,19.791603,0.271599,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-4.510851,-4.436974
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.329957,1.600000,4.414155,22718521.739956,22.070774,0.329957,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4.113008,4.228580
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.386321,-1.300000,-3.375207,23068155.258305,24.108620,0.386321,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1.753257,-1.814118
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.210477,1.040000,2.084375,20357766.442483,17.369792,0.210477,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,34.385852,2.191700
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.241253,-0.780000,-3.749849,20853618.151495,18.749247,0.241253,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-11.908397,-5.106476
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.304241,1.430000,7.472561,21601204.594691,21.350173,0.304241,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-22.439733,8.676576
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.461940,-1.170000,-16.185234,22697208.077254,26.975390,0.461940,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-40.089003,-17.617895
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.819564,0.520000,35.328852,23778684.614722,37.188266,0.819564,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,41.771661,19.055862
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.300993,-0.910000,62.014608,24387161.206956,53.925746,1.300993,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,63.206474,27.771761
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.048658,2.080000,-127.008498,24817854.520183,79.380311,2.048658,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-174.090291,-176.171997
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.799091,-1.690000,213.395526,25038343.380859,96.997966,2.799091,30.824254,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,109.163438,160.584444
