case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.153136,0.800000,192.829593,20381154.369413,1071.275516,0.153136,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,44.545637,63.561307
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.163199,-0.600000,-166.521560,20615459.692334,1110.143733,0.163199,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-219.578399,-214.728449
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.179104,1.100000,257.287488,20939253.178704,1169.488584,0.179104,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,278.705815,267.504407
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.203382,-0.900000,-226.039873,21352197.130780,1255.777070,0.203382,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-199.264741,-218.074170
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.229835,0.400000,322.746600,21724624.149552,1344.777500,0.229835,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,257.193138,250.145889
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.274980,-0.700000,-237.895480,22228015.196731,1486.846750,0.274980,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-338.878561,-333.328449
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.334065,1.600000,331.613945,22718848.943854,1658.069727,0.334065,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,308.989921,317.672322
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.391130,-1.300000,-253.562851,23067905.075470,1811.163219,0.391130,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-131.712809,-136.285365
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.213097,1.040000,156.588947,20357920.949675,1304.907888,0.213097,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2582.633417,164.633072
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.244256,-0.780000,-281.707918,20853340.196430,1408.539592,0.244256,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-894.895039,-383.630469
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.308028,1.430000,561.377087,21601758.503004,1603.934533,0.308028,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1685.495512,651.867756
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.467691,-1.170000,-1215.917800,22696008.350439,2026.529666,0.467691,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-3011.392083,-1323.514401
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.829766,0.520000,2654.084611,23781303.380683,2793.773275,0.829766,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,3137.663953,1431.527509
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.317188,-0.910000,4658.855463,24391758.064006,4051.178663,1.317188,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4747.610799,2086.294473
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.074161,2.080000,-9541.529826,24808440.024356,5963.456141,2.074161,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-13078.697844,-13234.946362
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.833935,-1.690000,16031.366479,25054161.386656,7286.984763,2.833935,2315.676090,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,8202.572308,12063.968417
