case_name,sat_id,azimuth_deg,elevation_deg,geometric_range_m,sat_clock_bias_s,tropo_delay_m,dispersive_delay_m,hardware_bias_m,noise_m,pseudorange_m,sigma_m,legacy_tau_g_m,legacy_tracking_sigma_reference_m,legacy_source_used,formation_note,residual_ls_m,residual_wls_m
A,G01,12.000,74.000,20380846.588381,2.800000000000e-08,2.392492,0.151959,0.800000,179.885246,20381141.423888,999.362475,0.151959,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,41.555369,59.294533
A,G02,58.000,66.000,20615499.037058,-1.700000000000e-08,2.517165,0.161944,-0.600000,-155.343229,20615470.869410,1035.621530,0.161944,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-204.838430,-200.314058
A,G03,103.000,58.000,20938875.798361,1.300000000000e-08,2.711054,0.177726,1.100000,240.016184,20939235.906022,1090.982654,0.177726,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,259.996726,249.547254
A,G04,148.000,50.000,21352291.573376,-3.100000000000e-08,3.000328,0.201818,-0.900000,-210.866171,21352212.302917,1171.478730,0.201818,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-185.888429,-203.435201
A,G05,202.000,44.000,21724184.061111,2.200000000000e-08,3.307441,0.228067,0.400000,301.081128,21724602.482313,1254.504701,0.228067,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,239.928174,233.353990
A,G06,248.000,37.000,22228127.303822,-8.000000000000e-09,3.815070,0.272865,-0.700000,-221.925930,22228031.164166,1387.037066,0.272865,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-316.130156,-310.952623
A,G07,302.000,31.000,22718401.734983,3.600000000000e-08,4.453390,0.331496,1.600000,309.353223,22718826.680562,1546.766113,0.331496,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,288.247934,296.347496
A,G08,340.000,27.000,23068030.003492,-1.500000000000e-08,5.046812,0.388122,-1.300000,-236.541575,23067922.093738,1689.582680,0.388122,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-122.871187,-127.136774
B,G01,18.000,75.000,20357648.810294,2.800000000000e-08,2.691525,0.211459,1.040000,146.077377,20357910.436466,1217.311473,0.211459,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2409.303902,153.582698
B,G02,63.000,60.000,20853494.342398,-1.700000000000e-08,3.001223,0.242377,-0.780000,-262.797309,20853359.105161,1313.986544,0.242377,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-834.804681,-357.877592
B,G03,110.000,46.000,21601075.674127,1.300000000000e-08,3.611064,0.305659,1.430000,523.692725,21601720.816275,1496.264930,0.305659,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-1572.369408,608.106432
B,G04,155.000,31.000,22697090.642715,-3.100000000000e-08,5.034267,0.464094,-1.170000,-1134.295150,22696089.969492,1890.491916,0.464094,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-2809.261080,-1234.671007
B,G05,212.000,19.000,23778526.622120,2.200000000000e-08,7.919620,0.823385,0.520000,2475.920085,23781125.209775,2606.231668,0.823385,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,2927.065270,1335.434275
B,G06,258.000,13.000,24386965.055569,-8.000000000000e-09,11.347446,1.307059,-0.910000,4346.113821,24391445.312235,3779.229410,1.307059,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,4428.960891,1946.248783
B,G07,306.000,9.000,24817852.196677,3.600000000000e-08,15.995874,2.058210,2.080000,-8901.021933,24809080.516299,5563.138708,2.058210,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,-12200.736403,-12346.505077
B,G08,346.000,7.000,25037984.331540,-1.500000000000e-08,20.047815,2.812141,-1.690000,14955.206056,25053085.204439,6797.820935,2.812141,2160.228395,tau_g median and tracking error statistics derived from ka_multifreq_receiver_common.py,single_epoch deterministic draw scaled by legacy 1 s sigma,7651.841509,11254.130567
